X1,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
5,6,TRUE,0.050293,YOG,JM,0,P17151,12,YOG2018,001200120012,0
6,7,TRUE,2.898804,YOG,JM,0,P17151,12,YOG2018,001200120012,1
7,8,TRUE,0.649902,YOG,JM,0,P17151,12,YOG2018,001200120012,2
8,9,TRUE,1.933228,YOG,JM,0,P17151,12,YOG2018,001200120012,0
9,10,TRUE,0.75,YOG,JM,0,P17151,12,YOG2018,001200120012,0
10,11,TRUE,1.316406,YOG,JM,0,P17151,12,YOG2018,001200120012,1
11,12,TRUE,0.865967,YOG,JM,0,P17151,12,YOG2018,001200120012,2
0,1,TRUE,58.59699,PDM,AQ,0,P88505,9,PDM2018,012212022,0
1,2,TRUE,4.699966,PDM,AQ,0,P88505,9,PDM2018,012212022,1
2,3,TRUE,4.833359,PDM,AQ,0,P88505,9,PDM2018,012212022,2
3,4,TRUE,11.36613,PDM,AQ,0,P88505,9,PDM2018,012212022,2
4,5,TRUE,2.249893,PDM,AQ,0,P88505,9,PDM2018,012212022,1
5,6,TRUE,1.749863,PDM,AQ,0,P88505,9,PDM2018,012212022,2
6,7,TRUE,2.16658,PDM,AQ,0,P88505,9,PDM2018,012212022,0
7,8,TRUE,2.299805,PDM,AQ,0,P88505,9,PDM2018,012212022,2
8,9,TRUE,1.649689,PDM,AQ,0,P88505,9,PDM2018,012212022,2
0,1,FALSE,8.482056,PDM,JG,1,P88505,9,PDM2018,102102102102102,0
1,2,FALSE,5.599762,PDM,JG,1,P88505,9,PDM2018,102102102102102,2
2,3,FALSE,3.783401,PDM,JG,1,P88505,9,PDM2018,102102102102102,1
3,4,FALSE,7.249359,PDM,JG,1,P88505,9,PDM2018,102102102102102,0
4,5,FALSE,4.016327,PDM,JG,1,P88505,9,PDM2018,102102102102102,2
5,6,FALSE,3.432251,PDM,JG,1,P88505,9,PDM2018,102102102102102,0
6,7,TRUE,3.533295,PDM,JG,1,P88505,9,PDM2018,102102102102102,1
7,8,TRUE,2.366608,PDM,JG,1,P88505,9,PDM2018,102102102102102,0
8,9,TRUE,2.249847,PDM,JG,1,P88505,9,PDM2018,102102102102102,2
9,10,TRUE,1.666718,PDM,JG,1,P88505,9,PDM2018,102102102102102,1
10,11,TRUE,1.783325,PDM,JG,1,P88505,9,PDM2018,102102102102102,0
11,12,TRUE,0.516144,PDM,JG,1,P88505,9,PDM2018,102102102102102,2
12,13,TRUE,1.833435,PDM,JG,1,P88505,9,PDM2018,102102102102102,1
13,14,TRUE,0.583466,PDM,JG,1,P88505,9,PDM2018,102102102102102,0
14,15,TRUE,0.416596,PDM,JG,1,P88505,9,PDM2018,102102102102102,2
0,1,TRUE,9.746696,ELD,AQ,0,P76385,9,ELD2018,122120022,1
1,2,TRUE,5.183571,ELD,AQ,0,P76385,9,ELD2018,122120022,2
2,3,TRUE,3.283562,ELD,AQ,0,P76385,9,ELD2018,122120022,2
3,4,TRUE,2.166786,ELD,AQ,0,P76385,9,ELD2018,122120022,1
4,5,TRUE,3.015556,ELD,AQ,0,P76385,9,ELD2018,122120022,2
5,6,TRUE,4.833298,ELD,AQ,0,P76385,9,ELD2018,122120022,0
6,7,TRUE,4.198555,ELD,AQ,0,P76385,9,ELD2018,122120022,0
7,8,TRUE,1.366806,ELD,AQ,0,P76385,9,ELD2018,122120022,2
8,9,TRUE,1.349747,ELD,AQ,0,P76385,9,ELD2018,122120022,2
0,1,TRUE,12.68138,ELD,JG,1,P76385,11,ELD2018,021021021021021021,0
1,2,FALSE,4.266525,ELD,JG,1,P76385,11,ELD2018,021021021021021021,0
2,3,FALSE,2.016571,ELD,JG,1,P76385,11,ELD2018,021021021021021021,2
3,4,TRUE,2.399719,ELD,JG,1,P76385,11,ELD2018,021021021021021021,0
4,5,FALSE,3.449783,ELD,JG,1,P76385,11,ELD2018,021021021021021021,1
5,6,FALSE,2.833282,ELD,JG,1,P76385,11,ELD2018,021021021021021021,0
6,7,FALSE,1.883484,ELD,JG,1,P76385,11,ELD2018,021021021021021021,2
7,8,FALSE,0.883331,ELD,JG,1,P76385,11,ELD2018,021021021021021021,1
8,9,FALSE,2.983704,ELD,JG,1,P76385,11,ELD2018,021021021021021021,2
9,10,TRUE,1.016678,ELD,JG,1,P76385,11,ELD2018,021021021021021021,0
10,11,TRUE,1.733307,ELD,JG,1,P76385,11,ELD2018,021021021021021021,2
11,12,TRUE,0.933365,ELD,JG,1,P76385,11,ELD2018,021021021021021021,1
12,13,TRUE,0.783173,ELD,JG,1,P76385,11,ELD2018,021021021021021021,0
13,14,TRUE,0.583191,ELD,JG,1,P76385,11,ELD2018,021021021021021021,2
14,15,TRUE,0.29978900000000003,ELD,JG,1,P76385,11,ELD2018,021021021021021021,1
15,16,TRUE,0.550018,ELD,JG,1,P76385,11,ELD2018,021021021021021021,0
16,17,TRUE,0.683258,ELD,JG,1,P76385,11,ELD2018,021021021021021021,2
17,18,TRUE,0.250305,ELD,JG,1,P76385,11,ELD2018,021021021021021021,1
0,1,TRUE,29.69797,PDM,JG,2,P88505,10,PDM2018,12012012012,1
1,2,FALSE,3.966644,PDM,JG,2,P88505,10,PDM2018,12012012012,0
2,3,TRUE,3.316528,PDM,JG,2,P88505,10,PDM2018,12012012012,0
3,4,TRUE,2.03302,PDM,JG,2,P88505,10,PDM2018,12012012012,1
4,5,TRUE,2.566254,PDM,JG,2,P88505,10,PDM2018,12012012012,2
5,6,TRUE,3.382843,PDM,JG,2,P88505,10,PDM2018,12012012012,0
6,7,TRUE,1.249969,PDM,JG,2,P88505,10,PDM2018,12012012012,1
7,8,TRUE,1.799652,PDM,JG,2,P88505,10,PDM2018,12012012012,2
8,9,TRUE,8.415802,PDM,JG,2,P88505,10,PDM2018,12012012012,0
9,10,TRUE,2.932831,PDM,JG,2,P88505,10,PDM2018,12012012012,1
10,11,TRUE,1.999969,PDM,JG,2,P88505,10,PDM2018,12012012012,2
0,1,TRUE,25.88123,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,0
1,2,TRUE,4.116302,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
2,3,TRUE,3.283051,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,2
3,4,TRUE,1.466614,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,0
4,5,TRUE,0.916046,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
5,6,TRUE,0.33316,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,2
6,7,FALSE,2.833191,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
7,8,FALSE,1.433258,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,2
8,9,FALSE,0.9664,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
9,10,TRUE,1.049896,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,0
10,11,TRUE,0.183319,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
11,12,TRUE,0.665039,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,2
12,13,TRUE,0.867859,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,0
13,14,TRUE,1.398376,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
14,15,TRUE,0.749908,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,2
15,16,FALSE,0.366608,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
16,17,TRUE,0.649902,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
17,18,TRUE,1.133362,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,2
18,19,TRUE,1.200409,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,0
19,20,TRUE,0.349976,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
20,21,TRUE,0.648743,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,2
21,22,FALSE,2.699707,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
22,23,FALSE,1.233124,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,0
23,24,TRUE,0.916748,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,2
24,25,FALSE,4.983154,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,2
25,26,TRUE,0.116425,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
26,27,FALSE,2.416351,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
27,28,FALSE,3.899689,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,2
28,29,FALSE,22.76578,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,2
29,30,FALSE,6.399994,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
30,31,FALSE,6.299713,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
31,32,FALSE,7.099915,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,2
32,33,TRUE,3.049652,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,2
33,34,FALSE,1.466522,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
34,35,TRUE,1.550049,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
35,36,FALSE,1.533142,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,0
36,37,TRUE,3.332825,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,0
37,38,TRUE,0.883301,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
38,39,TRUE,0.749756,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,2
39,40,FALSE,0.649963,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
40,41,TRUE,0.950012,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
41,42,TRUE,0.916626,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,2
42,43,TRUE,0.316773,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,0
43,44,TRUE,2.015686,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
44,45,TRUE,0.899353,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,2
45,46,TRUE,1.049622,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,0
46,47,TRUE,0.567932,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,1
47,48,TRUE,0.816956,ELD,JG,2,P76385,32,ELD2018,012012012012012012012012012012012012012012012012,2
0,1,FALSE,17.23215,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
1,2,FALSE,2.117096,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
2,3,FALSE,2.099915,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
3,4,TRUE,2.366516,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
4,5,FALSE,1.599487,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
5,6,TRUE,2.249573,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
6,7,FALSE,1.850159,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
7,8,TRUE,1.316528,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
8,9,TRUE,2.333008,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
9,10,TRUE,9.582764,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
10,11,TRUE,3.18335,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
11,12,FALSE,2.5,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
12,13,FALSE,7.416199,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
13,14,TRUE,1.649963,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
14,15,TRUE,11.38263,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
15,16,TRUE,1.100037,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
16,17,TRUE,0.850037,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
17,18,TRUE,2.983398,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
18,19,FALSE,1.033386,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
19,20,TRUE,0.683228,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
20,21,FALSE,1.467346,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
21,22,FALSE,2.899658,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
22,23,FALSE,2.499817,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
23,24,FALSE,3.749695,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
24,25,TRUE,2.33313,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
25,26,FALSE,1.166504,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
26,27,TRUE,1.633301,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
27,28,FALSE,1.099792,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
28,29,TRUE,1.733154,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
29,30,TRUE,2.049988,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
30,31,TRUE,1.132996,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
31,32,TRUE,0.766419,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
32,33,FALSE,1.116699,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
33,34,FALSE,1.066345,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
34,35,FALSE,1.482971,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
35,36,FALSE,3.433044,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
36,37,TRUE,0.866455,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
37,38,FALSE,0.916504,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
38,39,FALSE,0.833313,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
39,40,FALSE,1.583191,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
40,41,FALSE,1.865479,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
41,42,FALSE,1.983215,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
42,43,TRUE,3.466614,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
43,44,FALSE,0.916809,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
44,45,FALSE,0.93335,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
45,46,FALSE,1.066284,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
46,47,TRUE,1.850037,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
47,48,FALSE,1.216614,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
48,49,TRUE,1.983215,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
49,50,TRUE,3.066162,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
50,51,TRUE,1.232971,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
51,52,TRUE,1.39978,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
52,53,TRUE,0.449951,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
53,54,FALSE,1.033142,PDM,JG,3,P88505,52,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
